atlas_rank	manual_review_bucket	selection_track	bigscape_cc	shared_cc_primary_family_source	shared_cc_primary_families	shared_cc_all_family_aliases	shared_cc_record_count	shared_cc_dataset_genome_count	focus_ecology_label	shared_cc_focus_genome_count	shared_cc_nonfocus_genome_count	shared_cc_ecology_pattern	shared_cc_categories	shared_cc_classes	shared_cc_target_region_count	priority_shortlist_bucket	rank	priority_score	priority_tier	genome	ecology_group	antismash_region	funbgcex_cluster	antismash_class	gcf_id	gcf_ecology_pattern	gcf_genome_count	gcf_focus_genome_count	gcf_nonfocus_genome_count	consensus_support	annotation_support_tier	nearest_mibig_or_annotation_if_available	antismash_knowncluster_product	funbgcex_putative_product	recommended_followup	ranking_rationale	safe_claim_text
72	atlas_context	dataset_family_atlas	3097	mix	FAM_00049	FAM_00049;FAM_00187	1	1		0	1	present	NRPS;mix	NRPS	1		70	7	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000173.1.region001	BGC73	NRPS	FAM_00049;FAM_00187	present	1	0	1	antiSMASH+FunBGCeX	FunBGCeX_hint	clustercompare 0.5934275350634863: cyclo-(D-Phe-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Phe-D-Val-L-Ile), cyclo-(D-Phe-L-Phe-D-Ile-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Ile), cyclo-(D-Tyr-L-Trp-D-Ile-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Ile), cyclo-(D-Tyr-L-Phe-D-Ile-L-Val); FBGC00567 21.8: pyridoxatin		pyridoxatin	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; FunBGCeX_similarity>=10	Darksidea_phi_DS919 JASJFT010000173.1.region001 represents BiG-SCAPE CC 3097 (FAM_00049) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5934275350634863: cyclo-(D-Phe-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Trp-D-Val-L-Val), cyclo-(D-Phe-L-Phe-D-Val-L-Ile), cyclo-(D-Phe-L-Phe-D-Ile-L-Val), cyclo-(D-Tyr-L-Trp-D-Val-L-Ile), cyclo-(D-Tyr-L-Trp-D-Ile-L-Val), cyclo-(D-Tyr-L-Phe-D-Val-L-Ile), cyclo-(D-Tyr-L-Phe-D-Ile-L-Val); FBGC00567 21.8: pyridoxatin, but product identity is not assigned.
73	atlas_context	dataset_family_atlas	5243	mix	FAM_00072	FAM_00072;FAM_00156	1	1		0	1	present	PKS;mix	T1PKS	1		71	7	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000188.1.region001	BGC79	PKS	FAM_00072;FAM_00156	present	1	0	1	antiSMASH+FunBGCeX	clustercompare_hint	clustercompare 0.7324085604291818: prolipyrone B, gibepyrone D			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; clustercompare>=0.7	Darksidea_phi_DS919 JASJFT010000188.1.region001 represents BiG-SCAPE CC 5243 (FAM_00072) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.7324085604291818: prolipyrone B, gibepyrone D, but product identity is not assigned.
74	atlas_context	dataset_family_atlas	12808	mix	FAM_00133	FAM_00133;FAM_00174	1	1		0	1	present	PKS;mix	T1PKS	1		72	7	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000049.1.region001	BGC35	PKS	FAM_00133;FAM_00174	present	1	0	1	antiSMASH+FunBGCeX	clustercompare_hint	clustercompare 0.7337597602462396: prolipyrone B, gibepyrone D; FBGC00025 3.6: calbistrin A		calbistrin A	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; clustercompare>=0.7	Darksidea_phi_DS919 JASJFT010000049.1.region001 represents BiG-SCAPE CC 12808 (FAM_00133) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.7337597602462396: prolipyrone B, gibepyrone D; FBGC00025 3.6: calbistrin A, but product identity is not assigned.
75	atlas_context	dataset_family_atlas	10913	mix	FAM_00117	FAM_00117;FAM_00170	1	1		0	1	present	PKS;mix	T1PKS	1		73	7	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000019.1.region001	BGC17	PKS	FAM_00117;FAM_00170	present	1	0	1	antiSMASH+FunBGCeX	clustercompare_hint	clustercompare 0.7508733843936767: prolipyrone B, gibepyrone D			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; clustercompare>=0.7	Darksidea_phi_DS919 JASJFT010000019.1.region001 represents BiG-SCAPE CC 10913 (FAM_00117) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.7508733843936767: prolipyrone B, gibepyrone D, but product identity is not assigned.
76	atlas_context	dataset_family_atlas	5966	mix	FAM_00076	FAM_00076;FAM_00190	1	1		0	1	present	NRPS;mix	NRPS-like	1		74	7	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000042.1.region001	BGC30	NRPS	FAM_00076;FAM_00190	present	1	0	1	antiSMASH+FunBGCeX	clustercompare_hint	clustercompare 0.7578392187342357: aspulvinone H, aspulvinone B1			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; clustercompare>=0.7	Darksidea_phi_DS919 JASJFT010000042.1.region001 represents BiG-SCAPE CC 5966 (FAM_00076) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.7578392187342357: aspulvinone H, aspulvinone B1, but product identity is not assigned.
77	atlas_context	dataset_family_atlas	13182	mix	FAM_00135	FAM_00135;FAM_00175	1	1		0	1	present	PKS;mix	T1PKS	1		75	7	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001307.1.region002	BGC42	PKS	FAM_00135;FAM_00175	present	1	0	1	antiSMASH+FunBGCeX	clustercompare_hint	clustercompare 0.7530230836724242: prolipyrone B, gibepyrone D			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; clustercompare>=0.7	Aspergillus_nidulans_FGSC_A4 BN001307.1.region002 represents BiG-SCAPE CC 13182 (FAM_00135) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.7530230836724242: prolipyrone B, gibepyrone D, but product identity is not assigned.
78	atlas_context	dataset_family_atlas	3968	mix	FAM_00057	FAM_00057;FAM_00227	1	1		0	1	present	mix;terpene	terpene	1		76	7	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001302.1.region007	BGC12	terpene	FAM_00057;FAM_00227	present	1	0	1	antiSMASH+FunBGCeX	clustercompare_hint	clustercompare 0.7607227690539425: clavaric acid			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; clustercompare>=0.7	Aspergillus_nidulans_FGSC_A4 BN001302.1.region007 represents BiG-SCAPE CC 3968 (FAM_00057) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.7607227690539425: clavaric acid, but product identity is not assigned.
79	atlas_context	dataset_family_atlas	6436	mix	FAM_00079	FAM_00079;FAM_00160	1	1		0	1	present	PKS;mix	T3PKS	1		77	7	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000380.1.region001	BGC86	PKS	FAM_00079;FAM_00160	present	1	0	1	antiSMASH+FunBGCeX	FunBGCeX_hint	clustercompare 0.40807255005173343: chrysogine; FPROT00023 17.4: soppiline C		soppiline C	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; FunBGCeX_similarity>=10	Darksidea_phi_DS919 JASJFT010000380.1.region001 represents BiG-SCAPE CC 6436 (FAM_00079) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.40807255005173343: chrysogine; FPROT00023 17.4: soppiline C, but product identity is not assigned.
80	atlas_context	dataset_family_atlas	2193	mix	FAM_00039	FAM_00039;FAM_00219	1	1		0	1	present	mix;terpene	terpene	1		78	7	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001305.1.region006	BGC29	terpene	FAM_00039;FAM_00219	present	1	0	1	antiSMASH+FunBGCeX	FunBGCeX_hint	clustercompare 0.5585174966844682: conidiogenone; FBGC00419 23.1: conidiogenone		conidiogenone	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; FunBGCeX_similarity>=10	Aspergillus_nidulans_FGSC_A4 BN001305.1.region006 represents BiG-SCAPE CC 2193 (FAM_00039) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5585174966844682: conidiogenone; FBGC00419 23.1: conidiogenone, but product identity is not assigned.
81	atlas_context	dataset_family_atlas	3980	mix	FAM_00058	FAM_00058;FAM_00228	1	1		0	1	present	mix;terpene	terpene	1		79	7	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000043.1.region001	BGC31	terpene	FAM_00058;FAM_00228	present	1	0	1	antiSMASH+FunBGCeX	clustercompare_hint	clustercompare 0.7508733843936767: α-acorenol			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported; clustercompare>=0.7	Darksidea_phi_DS919 JASJFT010000043.1.region001 represents BiG-SCAPE CC 3980 (FAM_00058) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.7508733843936767: α-acorenol, but product identity is not assigned.
82	atlas_context	dataset_family_atlas	9548	mix	FAM_00099	FAM_00099;FAM_00164	1	1		0	1	present	PKS;mix	T1PKS	1		80	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000031.1.region001	BGC23	PKS	FAM_00099;FAM_00164	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6604626279112192: asperlactone			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000031.1.region001 represents BiG-SCAPE CC 9548 (FAM_00099) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6604626279112192: asperlactone, but product identity is not assigned.
83	atlas_context	dataset_family_atlas	5458	mix	FAM_00073	FAM_00073;FAM_00233	1	1		0	1	present	mix;terpene	terpene	1		81	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001308.1.region002	BGC56	terpene	FAM_00073;FAM_00233	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5144970364568617: conidiogenone; FBGC00595 9.5: NG-391		NG-391	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001308.1.region002 represents BiG-SCAPE CC 5458 (FAM_00073) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5144970364568617: conidiogenone; FBGC00595 9.5: NG-391, but product identity is not assigned.
84	atlas_context	dataset_family_atlas	8020	mix	FAM_00091	FAM_00091;FAM_00193	1	1		0	1	present	NRPS;mix	NRPS-like	1		82	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001302.1.region004	BGC9	NRPS	FAM_00091;FAM_00193	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6038449151974288: peramine			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001302.1.region004 represents BiG-SCAPE CC 8020 (FAM_00091) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6038449151974288: peramine, but product identity is not assigned.
85	atlas_context	dataset_family_atlas	2592	mix	FAM_00042	FAM_00042;FAM_00149	1	1		0	1	present	PKS;mix	T1PKS	1		83	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000017.1.region001	BGC15	PKS	FAM_00042;FAM_00149	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6359847939884872: prolipyrone B, gibepyrone D; FBGC00384 9.3: beauvericin		beauvericin	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000017.1.region001 represents BiG-SCAPE CC 2592 (FAM_00042) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6359847939884872: prolipyrone B, gibepyrone D; FBGC00384 9.3: beauvericin, but product identity is not assigned.
86	atlas_context	dataset_family_atlas	9313	mix	FAM_00097	FAM_00097;FAM_00268	1	1		0	1	present	NRPS.PKS.terpene;mix	NRPS-like.T1PKS.terpene-precursor	1		84	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000178.1.region001	BGC76	NRPS;PKS;terpene	FAM_00097;FAM_00268	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6535886577066372: naphthopyrone; FBGC00645 7.4: epicospirocins		epicospirocins	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000178.1.region001 represents BiG-SCAPE CC 9313 (FAM_00097) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6535886577066372: naphthopyrone; FBGC00645 7.4: epicospirocins, but product identity is not assigned.
87	atlas_context	dataset_family_atlas	675	mix	FAM_00027	FAM_00027;FAM_00216	1	1		0	1	present	mix;terpene	terpene	1		85	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001301.1.region005	BGC6	terpene	FAM_00027;FAM_00216	present	1	0	1	antiSMASH+FunBGCeX	FunBGCeX_hint	BGC0000120.5 | patulin; clustercompare 0.5534296065438304: preaspterpenacid I; FBGC00008 68.9: variediene	patulin	variediene	manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited; FunBGCeX_similarity>=10	Aspergillus_nidulans_FGSC_A4 BN001301.1.region005 represents BiG-SCAPE CC 675 (FAM_00027) with 1 clustered records across 1 dataset genomes. Annotation hints include BGC0000120.5 | patulin; clustercompare 0.5534296065438304: preaspterpenacid I; FBGC00008 68.9: variediene, but product identity is not assigned.
88	atlas_context	dataset_family_atlas	12847	mix	FAM_00134	FAM_00134;FAM_00260	1	1		0	1	present	mix;other	other	1		86	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000030.1.region001	BGC22	other	FAM_00134;FAM_00260	present	1	0	1	antiSMASH+FunBGCeX	FunBGCeX_hint	clustercompare 0.4954640312293451: asperterpenoid A; FBGC00751 87.2: sporulositol A		sporulositol A	manual GCF-context review before follow-up	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=limited; FunBGCeX_similarity>=10	Darksidea_phi_DS919 JASJFT010000030.1.region001 represents BiG-SCAPE CC 12847 (FAM_00134) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.4954640312293451: asperterpenoid A; FBGC00751 87.2: sporulositol A, but product identity is not assigned.
89	atlas_context	dataset_family_atlas	7177	mix	FAM_00086	FAM_00086;FAM_00265	1	1		0	1	present	NRPS.terpene;mix	NRPS-like.terpene	1		87	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000149.1.region001	BGC64	NRPS;terpene	FAM_00086;FAM_00265	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5232156829308593: aphidicolin, aphidicolan-16β-ol, 3-deoxyaphidicolin, 17-deoxyaphidicolin; FBGC00246 3.7: trypacidin		trypacidin	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000149.1.region001 represents BiG-SCAPE CC 7177 (FAM_00086) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5232156829308593: aphidicolin, aphidicolan-16β-ol, 3-deoxyaphidicolin, 17-deoxyaphidicolin; FBGC00246 3.7: trypacidin, but product identity is not assigned.
90	atlas_context	dataset_family_atlas	11392	mix	FAM_00121	FAM_00121;FAM_00243	1	1		0	1	present	mix;terpene	terpene	1		88	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000010.1.region001	BGC12	terpene	FAM_00121;FAM_00243	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.4903648358416824: preaspterpenacid I; FBGC00432 5.9: (+)-copalyl diphosphate		(+)-copalyl diphosphate	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000010.1.region001 represents BiG-SCAPE CC 11392 (FAM_00121) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.4903648358416824: preaspterpenacid I; FBGC00432 5.9: (+)-copalyl diphosphate, but product identity is not assigned.
91	atlas_context	dataset_family_atlas	1743	mix	FAM_00034	FAM_00034;FAM_00147	1	1		0	1	present	PKS;mix	T1PKS	1		89	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000375.1.region001	BGC85	PKS	FAM_00034;FAM_00147	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6299728939640661: 6-methylsalicyclic acid			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000375.1.region001 represents BiG-SCAPE CC 1743 (FAM_00034) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6299728939640661: 6-methylsalicyclic acid, but product identity is not assigned.
92	atlas_context	dataset_family_atlas	1862	mix	FAM_00036	FAM_00036;FAM_00263	1	1		0	1	present	NRPS.terpene;mix	NRPS-like.terpene	1		90	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001307.1.region010	BGC50	NRPS;terpene	FAM_00036;FAM_00263	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5465607105653428: preaspterpenacid I			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001307.1.region010 represents BiG-SCAPE CC 1862 (FAM_00036) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5465607105653428: preaspterpenacid I, but product identity is not assigned.
93	atlas_context	dataset_family_atlas	11913	mix	FAM_00127	FAM_00127;FAM_00172	1	1		0	1	present	PKS;mix	T1PKS	1		91	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000065.1.region001	BGC38	PKS	FAM_00127;FAM_00172	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6630173461517439: prolipyrone B, gibepyrone D			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000065.1.region001 represents BiG-SCAPE CC 11913 (FAM_00127) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6630173461517439: prolipyrone B, gibepyrone D, but product identity is not assigned.
94	atlas_context	dataset_family_atlas	4608	mix	FAM_00062	FAM_00062;FAM_00230	1	1		0	1	present	mix;terpene	terpene	1		92	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000075.1.region001	BGC43	terpene	FAM_00062;FAM_00230	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5383215303129266: conidiogenone			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000075.1.region001 represents BiG-SCAPE CC 4608 (FAM_00062) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5383215303129266: conidiogenone, but product identity is not assigned.
95	atlas_context	dataset_family_atlas	6878	mix	FAM_00080	FAM_00080;FAM_00234	1	1		0	1	present	mix;terpene	terpene	1		93	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000070.1.region001	BGC40	terpene	FAM_00080;FAM_00234	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5190794504537208: marneral			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000070.1.region001 represents BiG-SCAPE CC 6878 (FAM_00080) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5190794504537208: marneral, but product identity is not assigned.
96	atlas_context	dataset_family_atlas	2873	mix	FAM_00047	FAM_00047;FAM_00185	1	1		0	1	present	NRPS;mix	NRPS	1		94	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000023.1.region001	BGC19	NRPS	FAM_00047;FAM_00185	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6319004045654454: dimethylcoprogen; FBGC00068 4.1: apicidin F		apicidin F	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000023.1.region001 represents BiG-SCAPE CC 2873 (FAM_00047) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6319004045654454: dimethylcoprogen; FBGC00068 4.1: apicidin F, but product identity is not assigned.
97	atlas_context	dataset_family_atlas	5612	mix	FAM_00074	FAM_00074;FAM_00157	1	1		0	1	present	PKS;mix	T1PKS	1		95	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000003.1.region001	BGC2	PKS	FAM_00074;FAM_00157	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6518242542831781: asperlactone			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000003.1.region001 represents BiG-SCAPE CC 5612 (FAM_00074) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6518242542831781: asperlactone, but product identity is not assigned.
98	atlas_context	dataset_family_atlas	4354	mix	FAM_00060	FAM_00060;FAM_00229	1	1		0	1	present	mix;terpene	terpene	1		96	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000018.1.region001	BGC16	terpene	FAM_00060;FAM_00229	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.5347439346978498: conidiogenone			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000018.1.region001 represents BiG-SCAPE CC 4354 (FAM_00060) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.5347439346978498: conidiogenone, but product identity is not assigned.
99	atlas_context	dataset_family_atlas	12492	mix	FAM_00132	FAM_00132;FAM_00202	1	1		0	1	present	NRPS;mix	NRPS	1		97	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000217.1.region001	BGC81	NRPS	FAM_00132;FAM_00202	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.6291135313874224: ririwpeptide A, ririwpeptide B, ririwpeptide C; FBGC00788 7.6: sydonic acid		sydonic acid	manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000217.1.region001 represents BiG-SCAPE CC 12492 (FAM_00132) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.6291135313874224: ririwpeptide A, ririwpeptide B, ririwpeptide C; FBGC00788 7.6: sydonic acid, but product identity is not assigned.
100	atlas_context	dataset_family_atlas	1792	mix	FAM_00035	FAM_00035;FAM_00217	1	1		0	1	present	mix;terpene	terpene	1		98	6	tier_3	Darksidea_phi_DS919	UNLABELED	JASJFT010000164.1.region001	BGC69	terpene	FAM_00035;FAM_00217	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.49452071616692844: sesterfisherol, sesterfisheric acid, compound 6, compound 7a, compound 5, compound 8			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Darksidea_phi_DS919 JASJFT010000164.1.region001 represents BiG-SCAPE CC 1792 (FAM_00035) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.49452071616692844: sesterfisherol, sesterfisheric acid, compound 6, compound 7a, compound 5, compound 8, but product identity is not assigned.
101	atlas_context	dataset_family_atlas	10272	mix	FAM_00107	FAM_00107;FAM_00197	1	1		0	1	present	NRPS;mix	NRPS-like	1		99	6	tier_3	Aspergillus_nidulans_FGSC_A4	UNLABELED	BN001307.1.region005	BGC45	NRPS	FAM_00107;FAM_00197	present	1	0	1	antiSMASH+FunBGCeX	annotation_text_only	clustercompare 0.38002216469482825: LL-Z1272beta			manual class-logic review, then targeted synteny if chemistry remains plausible	consensus=antiSMASH+FunBGCeX; gcf_pattern=present; ecology_group=UNLABELED; focus_ecology_label=none; class_logic=supported	Aspergillus_nidulans_FGSC_A4 BN001307.1.region005 represents BiG-SCAPE CC 10272 (FAM_00107) with 1 clustered records across 1 dataset genomes. Annotation hints include clustercompare 0.38002216469482825: LL-Z1272beta, but product identity is not assigned.
